"NomeCidade","CodEstadoIBGE","NomeEstado","Regiao","ID_Regiao"
"Paço do Lumiar",21,"Maranhão","Nordeste",2
"Palmeirândia",21,"Maranhão","Nordeste",2
"Paraibano",21,"Maranhão","Nordeste",2
"Parnarama",21,"Maranhão","Nordeste",2
"Passagem Franca",21,"Maranhão","Nordeste",2
"Pastos Bons",21,"Maranhão","Nordeste",2
"Paulino Neves",21,"Maranhão","Nordeste",2
"Paulo Ramos",21,"Maranhão","Nordeste",2
"Pedreiras",21,"Maranhão","Nordeste",2
"Pedro do Rosário",21,"Maranhão","Nordeste",2
"Penalva",21,"Maranhão","Nordeste",2
"Peri Mirim",21,"Maranhão","Nordeste",2
"Peritoró",21,"Maranhão","Nordeste",2
"Pindaré-Mirim",21,"Maranhão","Nordeste",2
"Pinheiro",21,"Maranhão","Nordeste",2
"Pio XII",21,"Maranhão","Nordeste",2
"Pirapemas",21,"Maranhão","Nordeste",2
"Poção de Pedras",21,"Maranhão","Nordeste",2
"Porto Franco",21,"Maranhão","Nordeste",2
"Porto Rico do Maranhão",21,"Maranhão","Nordeste",2
"Presidente Dutra",21,"Maranhão","Nordeste",2
"Presidente Juscelino",21,"Maranhão","Nordeste",2
"Presidente Médici",21,"Maranhão","Nordeste",2
"Presidente Sarney",21,"Maranhão","Nordeste",2
"Presidente Vargas",21,"Maranhão","Nordeste",2
"Primeira Cruz",21,"Maranhão","Nordeste",2
"Raposa",21,"Maranhão","Nordeste",2
"Riachão",21,"Maranhão","Nordeste",2
"Ribamar Fiquene",21,"Maranhão","Nordeste",2
"Rosário",21,"Maranhão","Nordeste",2
"Sambaíba",21,"Maranhão","Nordeste",2
"Santa Filomena do Maranhão",21,"Maranhão","Nordeste",2
"Santa Helena",21,"Maranhão","Nordeste",2
"Santa Inês",21,"Maranhão","Nordeste",2
"Santa Luzia",21,"Maranhão","Nordeste",2
"Santa Luzia do Paruá",21,"Maranhão","Nordeste",2
"Santa Quitéria do Maranhão",21,"Maranhão","Nordeste",2
"Santa Rita",21,"Maranhão","Nordeste",2
"Santana do Maranhão",21,"Maranhão","Nordeste",2
"Santo Amaro do Maranhão",21,"Maranhão","Nordeste",2
"Santo Antônio dos Lopes",21,"Maranhão","Nordeste",2
"São Benedito do Rio Preto",21,"Maranhão","Nordeste",2
"São Bento",21,"Maranhão","Nordeste",2
"São Bernardo",21,"Maranhão","Nordeste",2
"São Domingos do Azeitão",21,"Maranhão","Nordeste",2
"São Domingos do Maranhão",21,"Maranhão","Nordeste",2
"São Félix de Balsas",21,"Maranhão","Nordeste",2
"São Francisco do Brejão",21,"Maranhão","Nordeste",2
"São Francisco do Maranhão",21,"Maranhão","Nordeste",2
"São João Batista",21,"Maranhão","Nordeste",2
"São João do Carú",21,"Maranhão","Nordeste",2
"São João do Paraíso",21,"Maranhão","Nordeste",2
"São João do Soter",21,"Maranhão","Nordeste",2
"São João dos Patos",21,"Maranhão","Nordeste",2
"São José de Ribamar",21,"Maranhão","Nordeste",2
"São José dos Basílios",21,"Maranhão","Nordeste",2
"São Luís",21,"Maranhão","Nordeste",2
"São Luís Gonzaga do Maranhão",21,"Maranhão","Nordeste",2
"São Mateus do Maranhão",21,"Maranhão","Nordeste",2
"São Pedro da Água Branca",21,"Maranhão","Nordeste",2
"São Pedro dos Crentes",21,"Maranhão","Nordeste",2
"São Raimundo das Mangabeiras",21,"Maranhão","Nordeste",2
"São Raimundo do Doca Bezerra",21,"Maranhão","Nordeste",2
"São Roberto",21,"Maranhão","Nordeste",2
"São Vicente Ferrer",21,"Maranhão","Nordeste",2
"Satubinha",21,"Maranhão","Nordeste",2
"Senador Alexandre Costa",21,"Maranhão","Nordeste",2
"Senador La Rocque",21,"Maranhão","Nordeste",2
"Serrano do Maranhão",21,"Maranhão","Nordeste",2
"Sítio Novo",21,"Maranhão","Nordeste",2
"Sucupira do Norte",21,"Maranhão","Nordeste",2
"Sucupira do Riachão",21,"Maranhão","Nordeste",2
"Tasso Fragoso",21,"Maranhão","Nordeste",2
"Timbiras",21,"Maranhão","Nordeste",2
"Timon",21,"Maranhão","Nordeste",2
"Trizidela do Vale",21,"Maranhão","Nordeste",2
"Tufilândia",21,"Maranhão","Nordeste",2
"Tuntum",21,"Maranhão","Nordeste",2
"Turiaçu",21,"Maranhão","Nordeste",2
"Turilândia",21,"Maranhão","Nordeste",2
"Tutóia",21,"Maranhão","Nordeste",2
"Urbano Santos",21,"Maranhão","Nordeste",2
"Vargem Grande",21,"Maranhão","Nordeste",2
"Viana",21,"Maranhão","Nordeste",2
"Vila Nova dos Martírios",21,"Maranhão","Nordeste",2
"Vitória do Mearim",21,"Maranhão","Nordeste",2
"Vitorino Freire",21,"Maranhão","Nordeste",2
"Zé Doca",21,"Maranhão","Nordeste",2
"Acauã",22,"Piauí","Nordeste",2
"Agricolândia",22,"Piauí","Nordeste",2
"Água Branca",22,"Piauí","Nordeste",2
"Alagoinha do Piauí",22,"Piauí","Nordeste",2
"Alegrete do Piauí",22,"Piauí","Nordeste",2
"Alto Longá",22,"Piauí","Nordeste",2
"Altos",22,"Piauí","Nordeste",2
"Alvorada do Gurguéia",22,"Piauí","Nordeste",2
"Amarante",22,"Piauí","Nordeste",2
"Angical do Piauí",22,"Piauí","Nordeste",2
"Anísio de Abreu",22,"Piauí","Nordeste",2
"Antônio Almeida",22,"Piauí","Nordeste",2
"Aroazes",22,"Piauí","Nordeste",2
"Aroeiras do Itaim",22,"Piauí","Nordeste",2
"Arraial",22,"Piauí","Nordeste",2
"Assunção do Piauí",22,"Piauí","Nordeste",2
"Avelino Lopes",22,"Piauí","Nordeste",2
"Baixa Grande do Ribeiro",22,"Piauí","Nordeste",2
"Barra D'Alcântara",22,"Piauí","Nordeste",2
"Barras",22,"Piauí","Nordeste",2
"Barreiras do Piauí",22,"Piauí","Nordeste",2
"Barro Duro",22,"Piauí","Nordeste",2
"Batalha",22,"Piauí","Nordeste",2
"Bela Vista do Piauí",22,"Piauí","Nordeste",2
"Belém do Piauí",22,"Piauí","Nordeste",2
"Beneditinos",22,"Piauí","Nordeste",2
"Bertolínia",22,"Piauí","Nordeste",2
"Betânia do Piauí",22,"Piauí","Nordeste",2
"Boa Hora",22,"Piauí","Nordeste",2
"Bocaina",22,"Piauí","Nordeste",2
"Bom Jesus",22,"Piauí","Nordeste",2
"Bom Princípio do Piauí",22,"Piauí","Nordeste",2
"Bonfim do Piauí",22,"Piauí","Nordeste",2
"Boqueirão do Piauí",22,"Piauí","Nordeste",2
"Brasileira",22,"Piauí","Nordeste",2
"Brejo do Piauí",22,"Piauí","Nordeste",2
"Buriti dos Lopes",22,"Piauí","Nordeste",2
"Buriti dos Montes",22,"Piauí","Nordeste",2
"Cabeceiras do Piauí",22,"Piauí","Nordeste",2
"Cajazeiras do Piauí",22,"Piauí","Nordeste",2
"Cajueiro da Praia",22,"Piauí","Nordeste",2
"Caldeirão Grande do Piauí",22,"Piauí","Nordeste",2
"Campinas do Piauí",22,"Piauí","Nordeste",2
"Campo Alegre do Fidalgo",22,"Piauí","Nordeste",2
"Campo Grande do Piauí",22,"Piauí","Nordeste",2
"Campo Largo do Piauí",22,"Piauí","Nordeste",2
"Campo Maior",22,"Piauí","Nordeste",2
"Canavieira",22,"Piauí","Nordeste",2
"Canto do Buriti",22,"Piauí","Nordeste",2
"Capitão de Campos",22,"Piauí","Nordeste",2
"Capitão Gervásio Oliveira",22,"Piauí","Nordeste",2
"Caracol",22,"Piauí","Nordeste",2
"Caraúbas do Piauí",22,"Piauí","Nordeste",2
"Caridade do Piauí",22,"Piauí","Nordeste",2
"Castelo do Piauí",22,"Piauí","Nordeste",2
"Caxingó",22,"Piauí","Nordeste",2
"Cocal",22,"Piauí","Nordeste",2
"Cocal de Telha",22,"Piauí","Nordeste",2
"Cocal dos Alves",22,"Piauí","Nordeste",2
"Coivaras",22,"Piauí","Nordeste",2
"Colônia do Gurguéia",22,"Piauí","Nordeste",2
"Colônia do Piauí",22,"Piauí","Nordeste",2
"Conceição do Canindé",22,"Piauí","Nordeste",2
"Coronel José Dias",22,"Piauí","Nordeste",2
"Corrente",22,"Piauí","Nordeste",2
"Cristalândia do Piauí",22,"Piauí","Nordeste",2
"Cristino Castro",22,"Piauí","Nordeste",2
"Curimatá",22,"Piauí","Nordeste",2
"Currais",22,"Piauí","Nordeste",2
"Curralinhos",22,"Piauí","Nordeste",2
"Curral Novo do Piauí",22,"Piauí","Nordeste",2
"Demerval Lobão",22,"Piauí","Nordeste",2
"Dirceu Arcoverde",22,"Piauí","Nordeste",2
"Dom Expedito Lopes",22,"Piauí","Nordeste",2
"Domingos Mourão",22,"Piauí","Nordeste",2
"Dom Inocêncio",22,"Piauí","Nordeste",2
"Elesbão Veloso",22,"Piauí","Nordeste",2
"Eliseu Martins",22,"Piauí","Nordeste",2
"Esperantina",22,"Piauí","Nordeste",2
"Fartura do Piauí",22,"Piauí","Nordeste",2
"Flores do Piauí",22,"Piauí","Nordeste",2
"Floresta do Piauí",22,"Piauí","Nordeste",2
"Floriano",22,"Piauí","Nordeste",2
"Francinópolis",22,"Piauí","Nordeste",2
"Francisco Ayres",22,"Piauí","Nordeste",2
"Francisco Macedo",22,"Piauí","Nordeste",2
"Francisco Santos",22,"Piauí","Nordeste",2
"Fronteiras",22,"Piauí","Nordeste",2
"Geminiano",22,"Piauí","Nordeste",2
"Gilbués",22,"Piauí","Nordeste",2
"Guadalupe",22,"Piauí","Nordeste",2
"Guaribas",22,"Piauí","Nordeste",2
"Hugo Napoleão",22,"Piauí","Nordeste",2
"Ilha Grande",22,"Piauí","Nordeste",2
"Inhuma",22,"Piauí","Nordeste",2
"Ipiranga do Piauí",22,"Piauí","Nordeste",2
"Isaías Coelho",22,"Piauí","Nordeste",2
"Itainópolis",22,"Piauí","Nordeste",2
"Itaueira",22,"Piauí","Nordeste",2
"Jacobina do Piauí",22,"Piauí","Nordeste",2
"Jaicós",22,"Piauí","Nordeste",2
"Jardim do Mulato",22,"Piauí","Nordeste",2
"Jatobá do Piauí",22,"Piauí","Nordeste",2
"Jerumenha",22,"Piauí","Nordeste",2
"João Costa",22,"Piauí","Nordeste",2
"Joaquim Pires",22,"Piauí","Nordeste",2
"Joca Marques",22,"Piauí","Nordeste",2
"José de Freitas",22,"Piauí","Nordeste",2
"Juazeiro do Piauí",22,"Piauí","Nordeste",2
"Júlio Borges",22,"Piauí","Nordeste",2
"Jurema",22,"Piauí","Nordeste",2
"Lagoinha do Piauí",22,"Piauí","Nordeste",2
"Lagoa Alegre",22,"Piauí","Nordeste",2
"Lagoa do Barro do Piauí",22,"Piauí","Nordeste",2
"Lagoa de São Francisco",22,"Piauí","Nordeste",2
"Lagoa do Piauí",22,"Piauí","Nordeste",2
"Lagoa do Sítio",22,"Piauí","Nordeste",2
"Landri Sales",22,"Piauí","Nordeste",2
"Luís Correia",22,"Piauí","Nordeste",2
"Luzilândia",22,"Piauí","Nordeste",2
"Madeiro",22,"Piauí","Nordeste",2
"Manoel Emídio",22,"Piauí","Nordeste",2
"Marcolândia",22,"Piauí","Nordeste",2
"Marcos Parente",22,"Piauí","Nordeste",2
"Massapê do Piauí",22,"Piauí","Nordeste",2
"Matias Olímpio",22,"Piauí","Nordeste",2
"Miguel Alves",22,"Piauí","Nordeste",2
"Miguel Leão",22,"Piauí","Nordeste",2
"Milton Brandão",22,"Piauí","Nordeste",2
"Monsenhor Gil",22,"Piauí","Nordeste",2
"Monsenhor Hipólito",22,"Piauí","Nordeste",2
"Monte Alegre do Piauí",22,"Piauí","Nordeste",2
"Morro Cabeça no Tempo",22,"Piauí","Nordeste",2
"Morro do Chapéu do Piauí",22,"Piauí","Nordeste",2
"Murici dos Portelas",22,"Piauí","Nordeste",2
"Nazaré do Piauí",22,"Piauí","Nordeste",2
"Nazária",22,"Piauí","Nordeste",2
"Nossa Senhora de Nazaré",22,"Piauí","Nordeste",2
"Nossa Senhora dos Remédios",22,"Piauí","Nordeste",2
"Novo Oriente do Piauí",22,"Piauí","Nordeste",2
"Novo Santo Antônio",22,"Piauí","Nordeste",2
"Oeiras",22,"Piauí","Nordeste",2
"Olho D'Água do Piauí",22,"Piauí","Nordeste",2
"Padre Marcos",22,"Piauí","Nordeste",2
"Paes Landim",22,"Piauí","Nordeste",2
"Pajeú do Piauí",22,"Piauí","Nordeste",2
"Palmeira do Piauí",22,"Piauí","Nordeste",2
"Palmeirais",22,"Piauí","Nordeste",2
"Paquetá",22,"Piauí","Nordeste",2
"Parnaguá",22,"Piauí","Nordeste",2
"Parnaíba",22,"Piauí","Nordeste",2
"Passagem Franca do Piauí",22,"Piauí","Nordeste",2
"Patos do Piauí",22,"Piauí","Nordeste",2
"Pau D'Arco do Piauí",22,"Piauí","Nordeste",2
"Paulistana",22,"Piauí","Nordeste",2
"Pavussu",22,"Piauí","Nordeste",2
"Pedro II",22,"Piauí","Nordeste",2
"Pedro Laurentino",22,"Piauí","Nordeste",2
"Nova Santa Rita",22,"Piauí","Nordeste",2
"Picos",22,"Piauí","Nordeste",2
"Pimenteiras",22,"Piauí","Nordeste",2
"Pio IX",22,"Piauí","Nordeste",2
"Piracuruca",22,"Piauí","Nordeste",2
"Piripiri",22,"Piauí","Nordeste",2
"Porto",22,"Piauí","Nordeste",2
"Porto Alegre do Piauí",22,"Piauí","Nordeste",2
"Prata do Piauí",22,"Piauí","Nordeste",2
"Queimada Nova",22,"Piauí","Nordeste",2
"Redenção do Gurguéia",22,"Piauí","Nordeste",2
"Regeneração",22,"Piauí","Nordeste",2
"Riacho Frio",22,"Piauí","Nordeste",2
"Ribeira do Piauí",22,"Piauí","Nordeste",2
"Ribeiro Gonçalves",22,"Piauí","Nordeste",2
"Rio Grande do Piauí",22,"Piauí","Nordeste",2
"Santa Cruz do Piauí",22,"Piauí","Nordeste",2
"Santa Cruz dos Milagres",22,"Piauí","Nordeste",2
"Santa Filomena",22,"Piauí","Nordeste",2
"Santa Luz",22,"Piauí","Nordeste",2
"Santana do Piauí",22,"Piauí","Nordeste",2
"Santa Rosa do Piauí",22,"Piauí","Nordeste",2
"Santo Antônio de Lisboa",22,"Piauí","Nordeste",2
"Santo Antônio dos Milagres",22,"Piauí","Nordeste",2
"Santo Inácio do Piauí",22,"Piauí","Nordeste",2
"São Braz do Piauí",22,"Piauí","Nordeste",2
"São Félix do Piauí",22,"Piauí","Nordeste",2
"São Francisco de Assis do Piauí",22,"Piauí","Nordeste",2
"São Francisco do Piauí",22,"Piauí","Nordeste",2
"São Gonçalo do Gurguéia",22,"Piauí","Nordeste",2
"São Gonçalo do Piauí",22,"Piauí","Nordeste",2
"São João da Canabrava",22,"Piauí","Nordeste",2
"São João da Fronteira",22,"Piauí","Nordeste",2
"São João da Serra",22,"Piauí","Nordeste",2
"São João da Varjota",22,"Piauí","Nordeste",2
"São João do Arraial",22,"Piauí","Nordeste",2
"São João do Piauí",22,"Piauí","Nordeste",2
"São José do Divino",22,"Piauí","Nordeste",2
"São José do Peixe",22,"Piauí","Nordeste",2
"São José do Piauí",22,"Piauí","Nordeste",2
"São Julião",22,"Piauí","Nordeste",2
"São Lourenço do Piauí",22,"Piauí","Nordeste",2
"São Luis do Piauí",22,"Piauí","Nordeste",2
"São Miguel da Baixa Grande",22,"Piauí","Nordeste",2
"São Miguel do Fidalgo",22,"Piauí","Nordeste",2
"São Miguel do Tapuio",22,"Piauí","Nordeste",2
"São Pedro do Piauí",22,"Piauí","Nordeste",2
"São Raimundo Nonato",22,"Piauí","Nordeste",2
"Sebastião Barros",22,"Piauí","Nordeste",2
"Sebastião Leal",22,"Piauí","Nordeste",2
"Sigefredo Pacheco",22,"Piauí","Nordeste",2
"Simões",22,"Piauí","Nordeste",2
"Simplício Mendes",22,"Piauí","Nordeste",2
"Socorro do Piauí",22,"Piauí","Nordeste",2
"Sussuapara",22,"Piauí","Nordeste",2
"Tamboril do Piauí",22,"Piauí","Nordeste",2
"Tanque do Piauí",22,"Piauí","Nordeste",2
"Teresina",22,"Piauí","Nordeste",2
"União",22,"Piauí","Nordeste",2
"Uruçuí",22,"Piauí","Nordeste",2
"Valença do Piauí",22,"Piauí","Nordeste",2
"Várzea Branca",22,"Piauí","Nordeste",2
"Várzea Grande",22,"Piauí","Nordeste",2
"Vera Mendes",22,"Piauí","Nordeste",2
"Vila Nova do Piauí",22,"Piauí","Nordeste",2
"Wall Ferraz",22,"Piauí","Nordeste",2
"Abaiara",23,"Ceará","Nordeste",2
"Acarape",23,"Ceará","Nordeste",2
"Acaraú",23,"Ceará","Nordeste",2
"Acopiara",23,"Ceará","Nordeste",2
"Aiuaba",23,"Ceará","Nordeste",2
"Alcântaras",23,"Ceará","Nordeste",2
"Altaneira",23,"Ceará","Nordeste",2
"Alto Santo",23,"Ceará","Nordeste",2
"Amontada",23,"Ceará","Nordeste",2
"Antonina do Norte",23,"Ceará","Nordeste",2
"Apuiarés",23,"Ceará","Nordeste",2
"Aquiraz",23,"Ceará","Nordeste",2
"Aracati",23,"Ceará","Nordeste",2
"Aracoiaba",23,"Ceará","Nordeste",2
"Ararendá",23,"Ceará","Nordeste",2
"Araripe",23,"Ceará","Nordeste",2
"Aratuba",23,"Ceará","Nordeste",2
"Arneiroz",23,"Ceará","Nordeste",2
"Assaré",23,"Ceará","Nordeste",2
"Aurora",23,"Ceará","Nordeste",2
"Baixio",23,"Ceará","Nordeste",2
"Banabuiú",23,"Ceará","Nordeste",2
"Barbalha",23,"Ceará","Nordeste",2
"Barreira",23,"Ceará","Nordeste",2
"Barro",23,"Ceará","Nordeste",2
"Barroquinha",23,"Ceará","Nordeste",2
"Baturité",23,"Ceará","Nordeste",2
"Beberibe",23,"Ceará","Nordeste",2
"Bela Cruz",23,"Ceará","Nordeste",2
"Boa Viagem",23,"Ceará","Nordeste",2
"Brejo Santo",23,"Ceará","Nordeste",2
"Camocim",23,"Ceará","Nordeste",2
"Campos Sales",23,"Ceará","Nordeste",2
"Canindé",23,"Ceará","Nordeste",2
"Capistrano",23,"Ceará","Nordeste",2
"Caridade",23,"Ceará","Nordeste",2
"Cariré",23,"Ceará","Nordeste",2
"Caririaçu",23,"Ceará","Nordeste",2
"Cariús",23,"Ceará","Nordeste",2
"Carnaubal",23,"Ceará","Nordeste",2
"Cascavel",23,"Ceará","Nordeste",2
"Catarina",23,"Ceará","Nordeste",2
"Catunda",23,"Ceará","Nordeste",2
"Caucaia",23,"Ceará","Nordeste",2
"Cedro",23,"Ceará","Nordeste",2
"Chaval",23,"Ceará","Nordeste",2
"Choró",23,"Ceará","Nordeste",2
"Chorozinho",23,"Ceará","Nordeste",2
"Coreaú",23,"Ceará","Nordeste",2
"Crateús",23,"Ceará","Nordeste",2
"Crato",23,"Ceará","Nordeste",2
"Croatá",23,"Ceará","Nordeste",2
"Cruz",23,"Ceará","Nordeste",2
"Deputado Irapuan Pinheiro",23,"Ceará","Nordeste",2
"Ererê",23,"Ceará","Nordeste",2
"Eusébio",23,"Ceará","Nordeste",2
"Farias Brito",23,"Ceará","Nordeste",2
"Forquilha",23,"Ceará","Nordeste",2
"Fortaleza",23,"Ceará","Nordeste",2
"Fortim",23,"Ceará","Nordeste",2
"Frecheirinha",23,"Ceará","Nordeste",2
"General Sampaio",23,"Ceará","Nordeste",2
"Graça",23,"Ceará","Nordeste",2
"Granja",23,"Ceará","Nordeste",2
"Granjeiro",23,"Ceará","Nordeste",2
"Groaíras",23,"Ceará","Nordeste",2
"Guaiúba",23,"Ceará","Nordeste",2
"Guaraciaba do Norte",23,"Ceará","Nordeste",2
"Guaramiranga",23,"Ceará","Nordeste",2
"Hidrolândia",23,"Ceará","Nordeste",2
"Horizonte",23,"Ceará","Nordeste",2
"Ibaretama",23,"Ceará","Nordeste",2
"Ibiapina",23,"Ceará","Nordeste",2
"Ibicuitinga",23,"Ceará","Nordeste",2
"Icapuí",23,"Ceará","Nordeste",2
"Icó",23,"Ceará","Nordeste",2
"Iguatu",23,"Ceará","Nordeste",2
"Independência",23,"Ceará","Nordeste",2
"Ipaporanga",23,"Ceará","Nordeste",2
"Ipaumirim",23,"Ceará","Nordeste",2
"Ipu",23,"Ceará","Nordeste",2
"Ipueiras",23,"Ceará","Nordeste",2
"Iracema",23,"Ceará","Nordeste",2
"Irauçuba",23,"Ceará","Nordeste",2
"Itaiçaba",23,"Ceará","Nordeste",2
"Itaitinga",23,"Ceará","Nordeste",2
"Itapajé",23,"Ceará","Nordeste",2
"Itapipoca",23,"Ceará","Nordeste",2
"Itapiúna",23,"Ceará","Nordeste",2
"Itarema",23,"Ceará","Nordeste",2
"Itatira",23,"Ceará","Nordeste",2
"Jaguaretama",23,"Ceará","Nordeste",2
"Jaguaribara",23,"Ceará","Nordeste",2
"Jaguaribe",23,"Ceará","Nordeste",2
"Jaguaruana",23,"Ceará","Nordeste",2
"Jardim",23,"Ceará","Nordeste",2
"Jati",23,"Ceará","Nordeste",2
"Jijoca de Jericoacoara",23,"Ceará","Nordeste",2
"Juazeiro do Norte",23,"Ceará","Nordeste",2
"Jucás",23,"Ceará","Nordeste",2
"Lavras da Mangabeira",23,"Ceará","Nordeste",2
"Limoeiro do Norte",23,"Ceará","Nordeste",2
"Madalena",23,"Ceará","Nordeste",2
"Maracanaú",23,"Ceará","Nordeste",2
"Maranguape",23,"Ceará","Nordeste",2
"Marco",23,"Ceará","Nordeste",2
"Martinópole",23,"Ceará","Nordeste",2
"Massapê",23,"Ceará","Nordeste",2
"Mauriti",23,"Ceará","Nordeste",2
"Meruoca",23,"Ceará","Nordeste",2
"Milagres",23,"Ceará","Nordeste",2
"Milhã",23,"Ceará","Nordeste",2
"Miraíma",23,"Ceará","Nordeste",2
"Missão Velha",23,"Ceará","Nordeste",2
"Mombaça",23,"Ceará","Nordeste",2
"Monsenhor Tabosa",23,"Ceará","Nordeste",2
"Morada Nova",23,"Ceará","Nordeste",2
"Moraújo",23,"Ceará","Nordeste",2
"Morrinhos",23,"Ceará","Nordeste",2
"Mucambo",23,"Ceará","Nordeste",2
"Mulungu",23,"Ceará","Nordeste",2
"Nova Olinda",23,"Ceará","Nordeste",2
"Nova Russas",23,"Ceará","Nordeste",2
"Novo Oriente",23,"Ceará","Nordeste",2
"Ocara",23,"Ceará","Nordeste",2
"Orós",23,"Ceará","Nordeste",2
"Pacajus",23,"Ceará","Nordeste",2
"Pacatuba",23,"Ceará","Nordeste",2
"Pacoti",23,"Ceará","Nordeste",2
"Pacujá",23,"Ceará","Nordeste",2
"Palhano",23,"Ceará","Nordeste",2
"Palmácia",23,"Ceará","Nordeste",2
"Paracuru",23,"Ceará","Nordeste",2
"Paraipaba",23,"Ceará","Nordeste",2
"Parambu",23,"Ceará","Nordeste",2
"Paramoti",23,"Ceará","Nordeste",2
"Pedra Branca",23,"Ceará","Nordeste",2
"Penaforte",23,"Ceará","Nordeste",2
"Pentecoste",23,"Ceará","Nordeste",2
"Pereiro",23,"Ceará","Nordeste",2
"Pindoretama",23,"Ceará","Nordeste",2
"Piquet Carneiro",23,"Ceará","Nordeste",2
"Pires Ferreira",23,"Ceará","Nordeste",2
"Poranga",23,"Ceará","Nordeste",2
"Porteiras",23,"Ceará","Nordeste",2
"Potengi",23,"Ceará","Nordeste",2
"Potiretama",23,"Ceará","Nordeste",2
"Quiterianópolis",23,"Ceará","Nordeste",2
"Quixadá",23,"Ceará","Nordeste",2
"Quixelô",23,"Ceará","Nordeste",2
"Quixeramobim",23,"Ceará","Nordeste",2
"Quixeré",23,"Ceará","Nordeste",2
"Redenção",23,"Ceará","Nordeste",2
"Reriutaba",23,"Ceará","Nordeste",2
"Russas",23,"Ceará","Nordeste",2
"Saboeiro",23,"Ceará","Nordeste",2
"Salitre",23,"Ceará","Nordeste",2
"Santana do Acaraú",23,"Ceará","Nordeste",2
"Santana do Cariri",23,"Ceará","Nordeste",2
"Santa Quitéria",23,"Ceará","Nordeste",2
"São Benedito",23,"Ceará","Nordeste",2
"São Gonçalo do Amarante",23,"Ceará","Nordeste",2
"São João do Jaguaribe",23,"Ceará","Nordeste",2
"São Luís do Curu",23,"Ceará","Nordeste",2
"Senador Pompeu",23,"Ceará","Nordeste",2
"Senador Sá",23,"Ceará","Nordeste",2
"Sobral",23,"Ceará","Nordeste",2
"Solonópole",23,"Ceará","Nordeste",2
"Tabuleiro do Norte",23,"Ceará","Nordeste",2
"Tamboril",23,"Ceará","Nordeste",2
"Tarrafas",23,"Ceará","Nordeste",2
"Tauá",23,"Ceará","Nordeste",2
"Tejuçuoca",23,"Ceará","Nordeste",2
"Tianguá",23,"Ceará","Nordeste",2
"Trairi",23,"Ceará","Nordeste",2
"Tururu",23,"Ceará","Nordeste",2
"Ubajara",23,"Ceará","Nordeste",2
"Umari",23,"Ceará","Nordeste",2
"Umirim",23,"Ceará","Nordeste",2
"Uruburetama",23,"Ceará","Nordeste",2
"Uruoca",23,"Ceará","Nordeste",2
"Varjota",23,"Ceará","Nordeste",2
"Várzea Alegre",23,"Ceará","Nordeste",2
"Viçosa do Ceará",23,"Ceará","Nordeste",2
"Acari",24,"Rio Grande do Norte","Nordeste",2
"Açu",24,"Rio Grande do Norte","Nordeste",2
"Afonso Bezerra",24,"Rio Grande do Norte","Nordeste",2
"Água Nova",24,"Rio Grande do Norte","Nordeste",2
"Alexandria",24,"Rio Grande do Norte","Nordeste",2
"Almino Afonso",24,"Rio Grande do Norte","Nordeste",2
"Alto do Rodrigues",24,"Rio Grande do Norte","Nordeste",2
"Angicos",24,"Rio Grande do Norte","Nordeste",2
"Antônio Martins",24,"Rio Grande do Norte","Nordeste",2
"Apodi",24,"Rio Grande do Norte","Nordeste",2
"Areia Branca",24,"Rio Grande do Norte","Nordeste",2
"Arês",24,"Rio Grande do Norte","Nordeste",2
"Augusto Severo",24,"Rio Grande do Norte","Nordeste",2
"Baía Formosa",24,"Rio Grande do Norte","Nordeste",2
"Baraúna",24,"Rio Grande do Norte","Nordeste",2
"Barcelona",24,"Rio Grande do Norte","Nordeste",2
"Bento Fernandes",24,"Rio Grande do Norte","Nordeste",2
"Bodó",24,"Rio Grande do Norte","Nordeste",2
"Bom Jesus",24,"Rio Grande do Norte","Nordeste",2
"Brejinho",24,"Rio Grande do Norte","Nordeste",2
